Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
437.144956,10L_120212,Insert,2615,1.0,B,139,122500.0,G,
437.225543,10L_120212,Cancel,2615,,,-139,,,
437.225555,10L_120212,Insert,2616,1.0,B,139,122400.0,G,
437.535411,10L_120212,Cancel,2616,,,-139,,,
437.535425,10L_120212,Insert,2618,1.0,B,139,122600.0,G,
437.804507,10L_120212,Cancel,2618,,,-139,,,
437.804542,10L_120212,Insert,2620,1.0,B,139,122500.0,G,
438.0096,10L_120212,Cancel,2620,,,-139,,,
438.009613,10L_120212,Insert,2622,1.0,B,139,122400.0,G,
438.259279,10L_120212,Cancel,2622,,,-139,,,
438.259293,10L_120212,Insert,2624,1.0,B,139,122100.0,G,
438.509046,10L_120212,Cancel,2624,,,-139,,,
438.50906,10L_120212,Insert,2626,1.0,B,139,122200.0,G,
438.752452,10L_120212,Cancel,2626,,,-139,,,
438.752514,10L_120212,Insert,2627,1.0,B,139,122100.0,G,
439.231811,10L_120212,Cancel,2627,,,-139,,,
439.231826,10L_120212,Insert,2630,1.0,B,139,122200.0,G,
439.519664,10L_120212,Cancel,2630,,,-139,,,
439.519679,10L_120212,Insert,2631,1.0,B,139,122300.0,G,
440.040647,10L_120212,Cancel,2631,,,-139,,,
440.040664,10L_120212,Insert,2632,1.0,B,139,121900.0,G,
440.303926,10L_120212,Cancel,2632,,,-139,,,
440.30394,10L_120212,Insert,2634,1.0,B,139,122000.0,G,
440.747382,10L_120212,Cancel,2634,,,-139,,,
440.747398,10L_120212,Insert,2637,1.0,B,139,121600.0,G,
441.285462,10L_120212,Cancel,2637,,,-139,,,
441.285503,10L_120212,Insert,2639,1.0,B,139,121500.0,G,
441.764283,10L_120212,Cancel,2639,,,-139,,,
441.764298,10L_120212,Insert,2640,1.0,B,139,121300.0,G,
442.547589,10L_120212,Cancel,2640,,,-139,,,
442.547605,10L_120212,Insert,2642,1.0,B,139,121400.0,G,
442.783758,10L_120212,Cancel,2642,,,-139,,,
442.783773,10L_120212,Insert,2644,1.0,B,139,121200.0,G,
443.052786,10L_120212,Cancel,2644,,,-139,,,
443.052803,10L_120212,Insert,2646,1.0,B,139,121000.0,G,
443.4806,10L_120212,Cancel,2646,,,-139,,,
443.480613,10L_120212,Insert,2648,1.0,B,139,121100.0,G,
443.706405,10L_120212,Cancel,2648,,,-139,,,
443.706418,10L_120212,Insert,2649,1.0,B,139,121000.0,G,
444.253809,10L_120212,Cancel,2649,,,-139,,,
444.253823,10L_120212,Insert,2651,1.0,B,139,120600.0,G,
444.804367,10L_120212,Cancel,2651,,,-139,,,
444.804383,10L_120212,Insert,2653,1.0,B,139,120500.0,G,
446.533742,10L_120212,Cancel,2653,,,-139,,,
446.533759,10L_120212,Insert,2659,1.0,B,139,120700.0,G,
446.780909,10L_120212,Cancel,2659,,,-139,,,
446.780926,10L_120212,Insert,2661,1.0,B,139,120800.0,G,
447.233737,10L_120212,Cancel,2661,,,-139,,,
447.233787,10L_120212,Insert,2663,1.0,B,139,121000.0,G,
447.515527,10L_120212,Cancel,2663,,,-139,,,
447.515543,10L_120212,Insert,2665,1.0,B,139,121500.0,G,
447.714507,10L_120212,Cancel,2665,,,-139,,,
447.714523,10L_120212,Insert,2667,1.0,B,139,121600.0,G,
448.052548,10L_120212,Cancel,2667,,,-139,,,
448.052731,10L_120212,Insert,2669,1.0,B,139,121700.0,G,
448.251077,10L_120212,Cancel,2669,,,-139,,,
448.251251,10L_120212,Insert,2670,1.0,B,139,121900.0,G,
448.54488,10L_120212,Cancel,2670,,,-139,,,
448.544894,10L_120212,Insert,2673,1.0,B,139,122000.0,G,
449.523503,10L_120212,Cancel,2673,,,-139,,,
449.523519,10L_120212,Insert,2675,1.0,B,139,121900.0,G,
450.461368,10L_120212,Cancel,2675,,,-139,,,
450.461383,10L_120212,Insert,2678,1.0,B,139,121700.0,G,
451.034487,10L_120212,Cancel,2678,,,-139,,,
451.034501,10L_120212,Insert,2682,1.0,B,139,121600.0,G,
451.491164,10L_120212,Cancel,2682,,,-139,,,
451.49119,10L_120212,Insert,2683,1.0,B,139,122000.0,G,
451.988349,10L_120212,Cancel,2683,,,-139,,,
451.988364,10L_120212,Insert,2687,1.0,B,139,122200.0,G,
452.304975,10L_120212,Cancel,2687,,,-139,,,
452.30499,10L_120212,Insert,2689,1.0,B,139,122100.0,G,
453.04365,10L_120212,Cancel,2689,,,-139,,,
453.04373,10L_120212,Insert,2691,1.0,B,139,122000.0,G,
453.267146,10L_120212,Cancel,2691,,,-139,,,
453.267159,10L_120212,Insert,2692,1.0,B,139,122100.0,G,
453.790264,10L_120212,Cancel,2692,,,-139,,,
453.790281,10L_120212,Insert,2693,1.0,B,139,122600.0,G,
454.516832,10L_120212,Cancel,2693,,,-139,,,
454.516888,10L_120212,Insert,2695,1.0,B,139,123100.0,G,
454.742479,10L_120212,Cancel,2695,,,-139,,,
454.742494,10L_120212,Insert,2697,1.0,B,139,122800.0,G,
455.711987,10L_120212,Cancel,2697,,,-139,,,
455.712,10L_120212,Insert,2703,1.0,B,139,122700.0,G,
455.973759,10L_120212,Cancel,2703,,,-139,,,
455.97377,10L_120212,Insert,2706,1.0,B,139,122800.0,G,
456.468506,10L_120212,Cancel,2706,,,-139,,,
456.468544,10L_120212,Insert,2708,1.0,B,139,122700.0,G,
456.730369,10L_120212,Cancel,2708,,,-139,,,
456.730384,10L_120212,Insert,2709,1.0,B,139,122500.0,G,
456.982627,10L_120212,Cancel,2709,,,-139,,,
456.983401,10L_120212,Insert,2711,1.0,B,139,122400.0,G,
457.260507,10L_120212,Cancel,2711,,,-139,,,
457.260521,10L_120212,Insert,2713,1.0,B,139,122300.0,G,
457.482995,10L_120212,Cancel,2713,,,-139,,,
457.483181,10L_120212,Insert,2714,1.0,B,139,122400.0,G,
457.761716,10L_120212,Cancel,2714,,,-139,,,
457.761731,10L_120212,Insert,2715,1.0,B,139,122300.0,G,
458.266049,10L_120212,Cancel,2715,,,-139,,,
458.266068,10L_120212,Insert,2717,1.0,B,139,122200.0,G,
458.545634,10L_120212,Cancel,2717,,,-139,,,
458.545705,10L_120212,Insert,2719,1.0,B,139,122300.0,G,
458.760712,10L_120212,Cancel,2719,,,-139,,,
458.760777,10L_120212,Insert,2721,1.0,B,139,122200.0,G,
459.255135,10L_120212,Cancel,2721,,,-139,,,
459.255153,10L_120212,Insert,2723,1.0,B,139,122300.0,G,
459.540095,10L_120212,Cancel,2723,,,-139,,,
459.540113,10L_120212,Insert,2725,1.0,B,139,122200.0,G,
459.710323,10L_120212,Cancel,2725,,,-139,,,
459.71034,10L_120212,Insert,2727,1.0,B,139,122400.0,G,
459.956584,10L_120212,Cancel,2727,,,-139,,,
459.9566,10L_120212,Insert,2729,1.0,B,139,122500.0,G,
460.158224,10L_120212,Cancel,2729,,,-139,,,
460.158242,10L_120212,Insert,2731,1.0,B,139,122700.0,G,
460.292721,10L_120212,Cancel,2731,,,-139,,,
460.292735,10L_120212,Insert,2732,1.0,B,139,122500.0,G,
460.470974,10L_120212,Cancel,2732,,,-139,,,
460.470983,10L_120212,Insert,2734,1.0,B,139,122400.0,G,
460.781871,10L_120212,Cancel,2734,,,-139,,,
460.781886,10L_120212,Insert,2737,1.0,B,139,122300.0,G,
460.956048,10L_120212,Cancel,2737,,,-139,,,
460.956063,10L_120212,Insert,2739,1.0,B,139,122400.0,G,
461.543918,10L_120212,Cancel,2739,,,-139,,,
461.543934,10L_120212,Insert,2741,1.0,B,139,122600.0,G,
461.756173,10L_120212,Cancel,2741,,,-139,,,
461.756186,10L_120212,Insert,2743,1.0,B,139,122700.0,G,
462.002493,10L_120212,Cancel,2743,,,-139,,,
462.002508,10L_120212,Insert,2746,1.0,B,139,122900.0,G,
462.233371,10L_120212,Cancel,2746,,,-139,,,
462.233386,10L_120212,Insert,2747,1.0,B,139,122800.0,G,
462.477809,10L_120212,Cancel,2747,,,-139,,,
462.477863,10L_120212,Insert,2748,1.0,B,139,123000.0,G,
462.734481,10L_120212,Cancel,2748,,,-139,,,
462.734498,10L_120212,Insert,2750,1.0,B,139,122800.0,G,
463.722334,10L_120212,Cancel,2750,,,-139,,,
463.72235,10L_120212,Insert,2754,1.0,B,139,122700.0,G,
464.03433,10L_120212,Cancel,2754,,,-139,,,
464.034348,10L_120212,Insert,2755,1.0,B,139,123100.0,G,
464.303529,10L_120212,Cancel,2755,,,-139,,,
464.303547,10L_120212,Insert,2757,1.0,B,139,123200.0,G,
464.525413,10L_120212,Cancel,2757,,,-139,,,
464.525463,10L_120212,Insert,2759,1.0,B,139,123600.0,G,
464.775471,10L_120212,Cancel,2759,,,-139,,,
464.775485,10L_120212,Insert,2761,1.0,B,139,123400.0,G,
465.235403,10L_120212,Cancel,2761,,,-139,,,
465.235417,10L_120212,Insert,2765,1.0,B,139,123800.0,G,
465.540275,10L_120212,Cancel,2765,,,-139,,,
465.540502,10L_120212,Insert,2767,1.0,B,139,123700.0,G,
465.713828,10L_120212,Cancel,2767,,,-139,,,
465.713887,10L_120212,Insert,2770,1.0,B,139,123600.0,G,
466.05009,10L_120212,Cancel,2770,,,-139,,,
466.050104,10L_120212,Insert,2773,1.0,B,139,123800.0,G,
466.270243,10L_120212,Cancel,2773,,,-139,,,
466.270269,10L_120212,Insert,2776,1.0,B,139,123900.0,G,
466.582069,10L_120212,Trade,2776,1.0,B,53,123900.0,,-657.0
466.60695,10L_120212,Hedge,2780,0.0,A,53,124000.0,,
466.789931,10L_120212,Cancel,2776,,,-86,,,
466.789943,10L_120212,Insert,2781,1.0,B,86,123800.0,G,
467.01411,10L_120212,Insert,2782,1.0,A,16,124300.0,G,
467.014667,10L_120212,Cancel,2782,,,-16,,,
467.014685,10L_120212,Insert,2783,1.0,A,16,124100.0,G,
467.223611,10L_120212,Cancel,2783,,,-16,,,
467.223623,10L_120212,Insert,2784,1.0,A,16,124300.0,G,
467.224192,10L_120212,Cancel,2784,,,-16,,,
467.224201,10L_120212,Insert,2785,1.0,A,16,124100.0,G,
467.507979,10L_120212,Cancel,2781,,,-86,,,
467.508071,10L_120212,Cancel,2785,,,-16,,,
467.508085,10L_120212,Insert,2786,1.0,B,86,123700.0,G,
467.508094,10L_120212,Insert,2787,1.0,A,16,124200.0,G,
467.508748,10L_120212,Cancel,2787,,,-16,,,
467.508785,10L_120212,Insert,2788,1.0,A,16,124000.0,G,
467.784446,10L_120212,Cancel,2786,,,-86,,,
467.784457,10L_120212,Cancel,2788,,,-16,,,
467.784464,10L_120212,Insert,2789,1.0,B,86,123600.0,G,
467.784637,10L_120212,Insert,2790,1.0,A,16,124100.0,G,
467.785378,10L_120212,Cancel,2790,,,-16,,,
467.785388,10L_120212,Insert,2791,1.0,A,16,123900.0,G,
468.04836,10L_120212,Cancel,2791,,,-16,,,
468.048406,10L_120212,Insert,2792,1.0,A,16,124100.0,G,
468.048759,10L_120212,Cancel,2792,,,-16,,,
468.048767,10L_120212,Insert,2793,1.0,A,16,123900.0,G,
468.275222,10L_120212,Cancel,2789,,,-86,,,
468.275231,10L_120212,Insert,2794,1.0,B,86,123300.0,G,
468.460711,10L_120212,Cancel,2794,,,-86,,,
468.460719,10L_120212,Cancel,2793,,,-16,,,
468.460727,10L_120212,Insert,2795,1.0,B,86,123400.0,G,
468.460737,10L_120212,Insert,2796,1.0,A,16,124000.0,G,
468.796896,10L_120212,Cancel,2795,,,-86,,,
468.796907,10L_120212,Cancel,2796,,,-16,,,
468.796915,10L_120212,Insert,2797,1.0,B,86,123300.0,G,
468.797088,10L_120212,Insert,2798,1.0,A,16,123900.0,G,
469.242398,10L_120212,Cancel,2797,,,-86,,,
469.242411,10L_120212,Cancel,2798,,,-16,,,
469.242418,10L_120212,Insert,2799,1.0,B,86,123600.0,G,
469.242428,10L_120212,Insert,2800,1.0,A,16,124200.0,G,
470.216864,10L_120212,Cancel,2799,,,-86,,,
470.216875,10L_120212,Cancel,2800,,,-16,,,
470.216882,10L_120212,Insert,2801,1.0,B,86,123800.0,G,
470.216895,10L_120212,Insert,2802,1.0,A,16,124400.0,G,
470.358413,10L_120212,Cancel,2802,,,-16,,,
470.358427,10L_120212,Insert,2803,1.0,A,16,124200.0,G,
470.516369,10L_120212,Trade,2803,1.0,A,16,124200.0,,-199.0
470.516825,10L_120212,Cancel,2801,,,-86,,,
470.516837,10L_120212,Insert,2804,1.0,B,86,124000.0,G,
470.516848,10L_120212,Insert,2805,1.0,A,16,124600.0,G,
470.516857,10L_120212,Hedge,2806,0.0,B,16,124400.0,,
471.489345,10L_120212,Cancel,2804,,,-86,,,
471.489363,10L_120212,Insert,2807,1.0,B,102,124100.0,G,
471.489808,10L_120212,Cancel,2805,,,-16,,,
471.489817,10L_120212,Insert,2808,1.0,A,10,124400.0,G,
471.791821,10L_120212,Cancel,2807,,,-102,,,
471.791835,10L_120212,Insert,2809,1.0,B,102,123900.0,G,
472.287396,10L_120212,Cancel,2809,,,-102,,,
472.287407,10L_120212,Cancel,2808,,,-10,,,
472.287414,10L_120212,Insert,2810,1.0,B,102,124000.0,G,
472.287414,10L_120212,Trade,2810,1.0,B,57,124000.0,,1414.0
472.287585,10L_120212,Insert,2811,1.0,A,10,124600.0,G,
472.288237,10L_120212,Hedge,2812,0.0,A,57,124200.0,,
472.608649,10L_120212,Trade,2810,1.0,B,14,124000.0,,-174.0
472.650122,10L_120212,Hedge,2813,0.0,A,14,124100.0,,
472.722995,10L_120212,Cancel,2810,,,-31,,,
472.723041,10L_120212,Cancel,2811,,,-10,,,
472.723054,10L_120212,Insert,2814,1.0,B,34,123900.0,G,
472.723067,10L_120212,Insert,2815,1.0,A,49,124500.0,G,
473.042981,10L_120212,Cancel,2814,,,-34,,,
473.042997,10L_120212,Cancel,2815,,,-49,,,
473.043007,10L_120212,Insert,2816,1.0,B,34,124100.0,G,
473.04302,10L_120212,Insert,2817,1.0,A,49,124600.0,G,
473.272728,10L_120212,Cancel,2816,,,-34,,,
473.272809,10L_120212,Cancel,2817,,,-49,,,
473.272823,10L_120212,Insert,2818,1.0,B,34,124000.0,G,
473.272835,10L_120212,Insert,2819,1.0,A,49,124500.0,G,
473.476739,10L_120212,Cancel,2818,,,-34,,,
473.476756,10L_120212,Cancel,2819,,,-49,,,
473.476767,10L_120212,Insert,2820,1.0,B,34,123900.0,G,
473.476779,10L_120212,Insert,2821,1.0,A,49,124400.0,G,
473.713702,10L_120212,Cancel,2820,,,-34,,,
473.713891,10L_120212,Cancel,2821,,,-49,,,
473.714072,10L_120212,Insert,2822,1.0,B,34,124000.0,G,
473.714086,10L_120212,Insert,2823,1.0,A,49,124600.0,G,
474.021813,10L_120212,Cancel,2823,,,-49,,,
474.021829,10L_120212,Insert,2824,1.0,A,49,124500.0,G,
474.783232,10L_120212,Cancel,2822,,,-34,,,
474.783252,10L_120212,Insert,2825,1.0,B,34,123800.0,G,
474.893113,10L_120212,Cancel,2824,,,-49,,,
474.893131,10L_120212,Insert,2826,1.0,A,49,124300.0,G,
475.031992,10L_120212,Cancel,2825,,,-34,,,
475.032008,10L_120212,Cancel,2826,,,-49,,,
475.032016,10L_120212,Insert,2827,1.0,B,34,123900.0,G,
475.032032,10L_120212,Insert,2828,1.0,A,49,124500.0,G,
475.079308,10L_120212,Trade,2827,1.0,B,7,123900.0,,-87.0
475.107908,10L_120212,Hedge,2829,0.0,A,7,124100.0,,
475.279904,10L_120212,Cancel,2827,,,-27,,,
475.279916,10L_120212,Insert,2830,1.0,B,30,124000.0,G,
475.544591,10L_120212,Cancel,2830,,,-30,,,
475.544604,10L_120212,Cancel,2828,,,-49,,,
475.544611,10L_120212,Insert,2831,1.0,B,30,124100.0,G,
475.544627,10L_120212,Insert,2832,1.0,A,56,124600.0,G,
475.948713,10L_120212,Cancel,2832,,,-56,,,
475.948732,10L_120212,Insert,2833,1.0,A,56,124400.0,G,
476.035462,10L_120212,Cancel,2831,,,-30,,,
476.035474,10L_120212,Cancel,2833,,,-56,,,
476.035485,10L_120212,Insert,2834,1.0,B,30,124300.0,G,
476.035497,10L_120212,Insert,2835,1.0,A,56,124800.0,G,
476.542942,10L_120212,Cancel,2835,,,-56,,,
476.542958,10L_120212,Insert,2836,1.0,A,56,124900.0,G,
476.775862,10L_120212,Cancel,2834,,,-30,,,
476.775875,10L_120212,Cancel,2836,,,-56,,,
476.775887,10L_120212,Insert,2837,1.0,B,30,124700.0,G,
476.775887,10L_120212,Trade,2837,1.0,B,30,124500.0,,747.0
476.776262,10L_120212,Insert,2838,1.0,A,56,125200.0,G,
476.77759,10L_120212,Hedge,2839,0.0,A,30,124900.0,,
476.967413,10L_120212,Cancel,2838,,,-56,,,
476.967426,10L_120212,Insert,2840,1.0,B,16,124800.0,G,
476.967426,10L_120212,Trade,2840,1.0,B,16,124600.0,,399.0
476.967714,10L_120212,Insert,2841,1.0,A,86,125300.0,G,
476.968685,10L_120212,Hedge,2842,0.0,A,16,125000.0,,
477.794573,10L_120212,Cancel,2841,,,-86,,,
477.794582,10L_120212,Insert,2843,1.0,B,10,124600.0,G,
477.794593,10L_120212,Insert,2844,1.0,A,102,125200.0,G,
478.027929,10L_120212,Cancel,2844,,,-102,,,
478.027952,10L_120212,Insert,2845,1.0,A,102,125100.0,G,
478.274503,10L_120212,Cancel,2843,,,-10,,,
478.274517,10L_120212,Cancel,2845,,,-102,,,
478.274524,10L_120212,Insert,2846,1.0,B,10,124500.0,G,
478.274539,10L_120212,Insert,2847,1.0,A,102,125000.0,G,
478.732527,10L_120212,Cancel,2846,,,-10,,,
478.732541,10L_120212,Cancel,2847,,,-102,,,
478.732551,10L_120212,Insert,2848,1.0,B,10,124600.0,G,
478.732559,10L_120212,Insert,2849,1.0,A,102,125100.0,G,
479.162407,10L_120212,Trade,2848,1.0,B,2,124600.0,,-25.0
479.196721,10L_120212,Hedge,2850,0.0,A,2,124800.0,,
479.791172,10L_120212,Cancel,2848,,,-8,,,
479.791189,10L_120212,Cancel,2849,,,-102,,,
479.7912,10L_120212,Insert,2851,1.0,B,10,124500.0,G,
479.791213,10L_120212,Insert,2852,1.0,A,104,125000.0,G,
479.95454,10L_120212,Cancel,2851,,,-10,,,
479.954553,10L_120212,Cancel,2852,,,-104,,,
479.95456,10L_120212,Insert,2853,1.0,B,10,124400.0,G,
479.954575,10L_120212,Insert,2854,1.0,A,104,124900.0,G,
480.213814,10L_120212,Cancel,2853,,,-10,,,
480.21383,10L_120212,Cancel,2854,,,-104,,,
480.213842,10L_120212,Insert,2855,1.0,B,10,124700.0,G,
480.213842,10L_120212,Trade,2855,1.0,B,10,124700.0,,249.0
480.214275,10L_120212,Insert,2856,1.0,A,104,125200.0,G,
480.214911,10L_120212,Hedge,2857,0.0,A,10,124900.0,,
480.53329,10L_120212,Insert,2858,1.0,B,7,124600.0,G,
480.804218,10L_120212,Cancel,2856,,,-104,,,
480.804231,10L_120212,Insert,2859,1.0,A,114,125100.0,G,
481.024605,10L_120212,Cancel,2858,,,-7,,,
481.02462,10L_120212,Cancel,2859,,,-114,,,
481.024631,10L_120212,Insert,2860,1.0,B,7,124400.0,G,
481.024644,10L_120212,Insert,2861,1.0,A,114,124900.0,G,
481.303403,10L_120212,Cancel,2860,,,-7,,,
481.303481,10L_120212,Cancel,2861,,,-114,,,
481.303496,10L_120212,Insert,2862,1.0,B,7,124500.0,G,
481.303534,10L_120212,Insert,2863,1.0,A,114,125100.0,G,
481.465676,10L_120212,Cancel,2862,,,-7,,,
481.465691,10L_120212,Cancel,2863,,,-114,,,
481.465701,10L_120212,Insert,2864,1.0,B,7,124400.0,G,
481.465709,10L_120212,Insert,2865,1.0,A,114,125000.0,G,
481.506852,10L_120212,Cancel,2865,,,-114,,,
481.506865,10L_120212,Insert,2866,1.0,A,114,124800.0,G,
481.787724,10L_120212,Cancel,2864,,,-7,,,
481.787738,10L_120212,Cancel,2866,,,-114,,,
481.787749,10L_120212,Insert,2867,1.0,B,7,124600.0,G,
481.787762,10L_120212,Insert,2868,1.0,A,114,125100.0,G,
481.994027,10L_120212,Cancel,2867,,,-7,,,
481.994039,10L_120212,Cancel,2868,,,-114,,,
481.99405,10L_120212,Insert,2869,1.0,B,7,124800.0,G,
481.99405,10L_120212,Trade,2869,1.0,B,7,124800.0,,175.0
481.99414,10L_120212,Insert,2870,1.0,A,114,125300.0,G,
481.994582,10L_120212,Hedge,2871,0.0,A,7,125100.0,,
482.258218,10L_120212,Cancel,2870,,,-114,,,
482.258227,10L_120212,Insert,2872,1.0,B,6,124900.0,G,
482.258227,10L_120212,Trade,2872,1.0,B,6,124900.0,,150.0
482.258311,10L_120212,Insert,2873,1.0,A,121,125400.0,G,
482.259279,10L_120212,Hedge,2874,0.0,A,6,125100.0,,
482.489249,10L_120212,Insert,2875,1.0,B,5,124800.0,G,
482.997967,10L_120212,Cancel,2875,,,-5,,,
482.997985,10L_120212,Cancel,2873,,,-121,,,
482.997996,10L_120212,Insert,2876,1.0,B,5,125100.0,G,
482.997996,10L_120212,Trade,2876,1.0,B,5,124900.0,,125.0
482.998095,10L_120212,Insert,2877,1.0,A,127,125600.0,G,
482.999001,10L_120212,Hedge,2878,0.0,A,5,125300.0,,
483.219754,10L_120212,Insert,2879,1.0,B,4,125000.0,G,
483.219754,10L_120212,Trade,2879,1.0,B,4,125000.0,,100.0
483.220201,10L_120212,Hedge,2880,0.0,A,4,125200.0,,
483.531328,10L_120212,Cancel,2877,,,-127,,,
483.531361,10L_120212,Insert,2881,1.0,B,3,124900.0,G,
483.531376,10L_120212,Insert,2882,1.0,A,136,125400.0,G,
483.531613,10L_120212,Trade,2881,1.0,B,3,124900.0,,-37.0
483.532179,10L_120212,Hedge,2883,0.0,A,3,125000.0,,
483.991551,10L_120212,Cancel,2882,,,-136,,,
483.991668,10L_120212,Insert,2886,1.0,A,139,125600.0,G,
484.211137,10L_120212,Cancel,2886,,,-139,,,
484.211413,10L_120212,Insert,2888,1.0,A,139,126100.0,G,
484.542838,10L_120212,Cancel,2888,,,-139,,,
484.542852,10L_120212,Insert,2889,1.0,A,139,126000.0,G,
484.795701,10L_120212,Cancel,2889,,,-139,,,
484.795821,10L_120212,Insert,2891,1.0,A,139,126100.0,G,
485.274331,10L_120212,Cancel,2891,,,-139,,,
485.274442,10L_120212,Insert,2893,1.0,A,139,126000.0,G,
485.49041,10L_120212,Cancel,2893,,,-139,,,
485.490532,10L_120212,Insert,2895,1.0,A,139,125800.0,G,
486.2526,10L_120212,Cancel,2895,,,-139,,,
486.252786,10L_120212,Insert,2898,1.0,A,139,125900.0,G,
486.752369,10L_120212,Cancel,2898,,,-139,,,
486.752458,10L_120212,Insert,2901,1.0,A,139,125800.0,G,
488.28451,10L_120212,Cancel,2901,,,-139,,,
488.284595,10L_120212,Insert,2905,1.0,A,139,125400.0,G,
488.723883,10L_120212,Cancel,2905,,,-139,,,
488.723897,10L_120212,Insert,2906,1.0,A,139,125300.0,G,
489.244307,10L_120212,Cancel,2906,,,-139,,,
489.244599,10L_120212,Insert,2909,1.0,A,139,125400.0,G,
490.043208,10L_120212,Cancel,2909,,,-139,,,
490.04333,10L_120212,Insert,2912,1.0,A,139,125300.0,G,
490.532771,10L_120212,Cancel,2912,,,-139,,,
490.532955,10L_120212,Insert,2916,1.0,A,139,125700.0,G,
490.800104,10L_120212,Cancel,2916,,,-139,,,
490.800198,10L_120212,Insert,2919,1.0,A,139,125400.0,G,
491.494602,10L_120212,Cancel,2919,,,-139,,,
491.494619,10L_120212,Insert,2921,1.0,A,139,125500.0,G,
491.76055,10L_120212,Cancel,2921,,,-139,,,
491.760653,10L_120212,Insert,2923,1.0,A,139,125600.0,G,
493.301778,10L_120212,Cancel,2923,,,-139,,,
493.301887,10L_120212,Insert,2927,1.0,A,139,125400.0,G,
493.506075,10L_120212,Cancel,2927,,,-139,,,
493.506171,10L_120212,Insert,2930,1.0,A,139,125200.0,G,
493.772038,10L_120212,Cancel,2930,,,-139,,,
493.772055,10L_120212,Insert,2931,1.0,A,139,125300.0,G,
494.002008,10L_120212,Cancel,2931,,,-139,,,
494.002024,10L_120212,Insert,2932,1.0,A,139,125200.0,G,
494.254641,10L_120212,Cancel,2932,,,-139,,,
494.254735,10L_120212,Insert,2934,1.0,A,139,124900.0,G,
494.505977,10L_120212,Cancel,2934,,,-139,,,
494.506086,10L_120212,Insert,2936,1.0,A,139,125300.0,G,
494.763576,10L_120212,Cancel,2936,,,-139,,,
494.763591,10L_120212,Insert,2937,1.0,A,139,125200.0,G,
495.521263,10L_120212,Cancel,2937,,,-139,,,
495.521393,10L_120212,Insert,2939,1.0,A,139,125100.0,G,
495.798876,10L_120212,Cancel,2939,,,-139,,,
495.798973,10L_120212,Insert,2941,1.0,A,139,124800.0,G,
496.299788,10L_120212,Cancel,2941,,,-139,,,
496.299893,10L_120212,Insert,2946,1.0,A,139,124700.0,G,
496.460718,10L_120212,Cancel,2946,,,-139,,,
496.460803,10L_120212,Insert,2949,1.0,A,139,124800.0,G,
496.554074,10L_120212,Cancel,2949,,,-139,,,
496.55415,10L_120212,Insert,2950,1.0,A,139,124600.0,G,
496.79951,10L_120212,Cancel,2950,,,-139,,,
496.799601,10L_120212,Insert,2952,1.0,A,139,124700.0,G,
497.009439,10L_120212,Cancel,2952,,,-139,,,
497.009694,10L_120212,Insert,2955,1.0,A,139,124600.0,G,
497.255676,10L_120212,Cancel,2955,,,-139,,,
497.255764,10L_120212,Insert,2958,1.0,A,139,124700.0,G,
497.712337,10L_120212,Cancel,2958,,,-139,,,
497.712634,10L_120212,Insert,2960,1.0,A,139,124900.0,G,
497.999108,10L_120212,Cancel,2960,,,-139,,,
497.999123,10L_120212,Insert,2961,1.0,A,139,125000.0,G,
498.280661,10L_120212,Cancel,2961,,,-139,,,
498.280675,10L_120212,Insert,2962,1.0,A,139,124900.0,G,
499.520226,10L_120212,Cancel,2962,,,-139,,,
499.520399,10L_120212,Insert,2963,1.0,A,139,124800.0,G,
499.965869,10L_120212,Cancel,2963,,,-139,,,
499.965988,10L_120212,Insert,2965,1.0,A,139,125400.0,G,
500.25575,10L_120212,Cancel,2965,,,-139,,,
500.255859,10L_120212,Insert,2967,1.0,A,139,125700.0,G,
500.493231,10L_120212,Cancel,2967,,,-139,,,
500.49334,10L_120212,Insert,2969,1.0,A,139,125600.0,G,
500.777577,10L_120212,Cancel,2969,,,-139,,,
500.777684,10L_120212,Insert,2971,1.0,A,139,125500.0,G,
501.037395,10L_120212,Cancel,2971,,,-139,,,
501.037506,10L_120212,Insert,2974,1.0,A,139,125400.0,G,
501.276692,10L_120212,Cancel,2974,,,-139,,,
501.276798,10L_120212,Insert,2976,1.0,A,139,125300.0,G,
501.46326,10L_120212,Cancel,2976,,,-139,,,
501.463347,10L_120212,Insert,2979,1.0,A,139,125400.0,G,
502.704095,10L_120212,Cancel,2979,,,-139,,,
502.704116,10L_120212,Insert,2983,1.0,A,139,125200.0,G,
502.709378,10L_120212,Trade,2983,1.0,A,25,125200.0,,-313.0
502.710476,10L_120212,Cancel,2983,,,-114,,,
502.710578,10L_120212,Insert,2985,1.0,A,139,125600.0,G,
502.710592,10L_120212,Hedge,2986,0.0,B,25,125400.0,,
503.054198,10L_120212,Cancel,2985,,,-139,,,
503.054206,10L_120212,Insert,2987,1.0,B,7,124900.0,G,
503.054217,10L_120212,Insert,2988,1.0,A,114,125500.0,G,
503.523265,10L_120212,Cancel,2987,,,-7,,,
503.523275,10L_120212,Cancel,2988,,,-114,,,
503.523282,10L_120212,Insert,2989,1.0,B,7,125100.0,G,
503.523294,10L_120212,Insert,2990,1.0,A,114,125700.0,G,
503.762935,10L_120212,Cancel,2989,,,-7,,,
503.762953,10L_120212,Cancel,2990,,,-114,,,
