Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
481.994004,AlphaPL_411325,Insert,1603,1.0,A,200,125100.0,G,
482.257781,AlphaPL_411325,Cancel,1603,,,-200,,,
482.258159,AlphaPL_411325,Insert,1604,1.0,A,200,125200.0,G,
482.997692,AlphaPL_411325,Cancel,1604,,,-200,,,
482.998921,AlphaPL_411325,Insert,1605,1.0,A,200,125400.0,G,
483.530511,AlphaPL_411325,Cancel,1605,,,-200,,,
483.530636,AlphaPL_411325,Insert,1606,1.0,A,200,125200.0,G,
483.990938,AlphaPL_411325,Cancel,1606,,,-200,,,
483.991019,AlphaPL_411325,Insert,1607,1.0,A,200,125400.0,G,
484.210898,AlphaPL_411325,Cancel,1607,,,-200,,,
484.21096,AlphaPL_411325,Insert,1608,1.0,A,200,125900.0,G,
484.542527,AlphaPL_411325,Cancel,1608,,,-200,,,
484.542756,AlphaPL_411325,Insert,1609,1.0,A,200,125800.0,G,
484.79554,AlphaPL_411325,Cancel,1609,,,-200,,,
484.795672,AlphaPL_411325,Insert,1610,1.0,A,200,125900.0,G,
485.273764,AlphaPL_411325,Cancel,1610,,,-200,,,
485.274167,AlphaPL_411325,Insert,1611,1.0,A,200,125800.0,G,
485.490301,AlphaPL_411325,Cancel,1611,,,-200,,,
485.49102,AlphaPL_411325,Insert,1612,1.0,A,200,125600.0,G,
486.252197,AlphaPL_411325,Cancel,1612,,,-200,,,
486.252974,AlphaPL_411325,Insert,1613,1.0,A,200,125700.0,G,
486.75177,AlphaPL_411325,Cancel,1613,,,-200,,,
486.75187,AlphaPL_411325,Insert,1614,1.0,A,200,125600.0,G,
488.283806,AlphaPL_411325,Cancel,1614,,,-200,,,
488.284676,AlphaPL_411325,Insert,1615,1.0,A,200,125200.0,G,
488.723668,AlphaPL_411325,Cancel,1615,,,-200,,,
488.723924,AlphaPL_411325,Insert,1616,1.0,A,200,125100.0,G,
489.243819,AlphaPL_411325,Cancel,1616,,,-200,,,
489.244158,AlphaPL_411325,Insert,1617,1.0,A,200,125200.0,G,
490.043073,AlphaPL_411325,Cancel,1617,,,-200,,,
490.043178,AlphaPL_411325,Insert,1618,1.0,A,200,125100.0,G,
490.532446,AlphaPL_411325,Cancel,1618,,,-200,,,
490.532742,AlphaPL_411325,Insert,1619,1.0,A,200,125500.0,G,
490.799961,AlphaPL_411325,Cancel,1619,,,-200,,,
490.800054,AlphaPL_411325,Insert,1620,1.0,A,200,125200.0,G,
491.494114,AlphaPL_411325,Cancel,1620,,,-200,,,
491.49456,AlphaPL_411325,Insert,1621,1.0,A,200,125300.0,G,
491.760333,AlphaPL_411325,Cancel,1621,,,-200,,,
491.760426,AlphaPL_411325,Insert,1622,1.0,A,200,125400.0,G,
493.301514,AlphaPL_411325,Cancel,1622,,,-200,,,
493.302189,AlphaPL_411325,Insert,1623,1.0,A,200,125200.0,G,
493.50578,AlphaPL_411325,Cancel,1623,,,-200,,,
493.505863,AlphaPL_411325,Insert,1624,1.0,A,200,125000.0,G,
493.771771,AlphaPL_411325,Cancel,1624,,,-200,,,
493.772013,AlphaPL_411325,Insert,1625,1.0,A,200,125100.0,G,
494.001828,AlphaPL_411325,Cancel,1625,,,-200,,,
494.001984,AlphaPL_411325,Insert,1626,1.0,A,200,125000.0,G,
494.254195,AlphaPL_411325,Cancel,1626,,,-200,,,
494.254284,AlphaPL_411325,Insert,1627,1.0,A,200,124700.0,G,
494.505684,AlphaPL_411325,Cancel,1627,,,-200,,,
494.507115,AlphaPL_411325,Insert,1628,1.0,A,200,125100.0,G,
494.763432,AlphaPL_411325,Cancel,1628,,,-200,,,
494.763553,AlphaPL_411325,Insert,1629,1.0,A,200,125000.0,G,
495.52096,AlphaPL_411325,Cancel,1629,,,-200,,,
495.521137,AlphaPL_411325,Insert,1630,1.0,A,200,124900.0,G,
495.798711,AlphaPL_411325,Cancel,1630,,,-200,,,
495.798827,AlphaPL_411325,Insert,1631,1.0,A,200,124600.0,G,
496.298999,AlphaPL_411325,Cancel,1631,,,-200,,,
496.299477,AlphaPL_411325,Insert,1632,1.0,A,200,124500.0,G,
496.460624,AlphaPL_411325,Cancel,1632,,,-200,,,
496.460848,AlphaPL_411325,Insert,1633,1.0,A,200,124600.0,G,
496.546753,AlphaPL_411325,Trade,1633,1.0,A,6,124600.0,,-75.0
496.799201,AlphaPL_411325,Cancel,1633,,,-194,,,
496.799244,AlphaPL_411325,Insert,1634,1.0,B,6,124300.0,G,
496.799487,AlphaPL_411325,Insert,1635,1.0,A,194,124500.0,G,
497.009137,AlphaPL_411325,Cancel,1635,,,-194,,,
497.010244,AlphaPL_411325,Insert,1636,1.0,A,194,124400.0,G,
497.255188,AlphaPL_411325,Cancel,1636,,,-194,,,
497.255587,AlphaPL_411325,Insert,1637,1.0,A,194,124500.0,G,
497.711965,AlphaPL_411325,Cancel,1637,,,-194,,,
497.712027,AlphaPL_411325,Cancel,1634,,,-6,,,
497.712097,AlphaPL_411325,Insert,1638,1.0,A,194,124700.0,G,
497.712109,AlphaPL_411325,Insert,1639,1.0,B,6,124500.0,G,
497.712109,AlphaPL_411325,Trade,1639,1.0,B,6,124500.0,,149.0
497.998699,AlphaPL_411325,Cancel,1638,,,-194,,,
497.999,AlphaPL_411325,Insert,1640,1.0,A,200,124800.0,G,
498.280504,AlphaPL_411325,Cancel,1640,,,-200,,,
498.280616,AlphaPL_411325,Insert,1641,1.0,A,200,124700.0,G,
499.519786,AlphaPL_411325,Cancel,1641,,,-200,,,
499.52007,AlphaPL_411325,Insert,1642,1.0,A,200,124600.0,G,
499.965532,AlphaPL_411325,Cancel,1642,,,-200,,,
499.966368,AlphaPL_411325,Insert,1643,1.0,A,200,125200.0,G,
500.255468,AlphaPL_411325,Cancel,1643,,,-200,,,
500.255721,AlphaPL_411325,Insert,1644,1.0,A,200,125500.0,G,
500.492288,AlphaPL_411325,Cancel,1644,,,-200,,,
500.492745,AlphaPL_411325,Insert,1645,1.0,A,200,125400.0,G,
500.777047,AlphaPL_411325,Cancel,1645,,,-200,,,
500.77749,AlphaPL_411325,Insert,1646,1.0,A,200,125300.0,G,
501.037227,AlphaPL_411325,Cancel,1646,,,-200,,,
501.037365,AlphaPL_411325,Insert,1647,1.0,A,200,125200.0,G,
501.079758,AlphaPL_411325,Trade,1647,1.0,A,13,125200.0,,-163.0
501.276577,AlphaPL_411325,Cancel,1647,,,-187,,,
501.276657,AlphaPL_411325,Insert,1648,1.0,B,13,124900.0,G,
501.276669,AlphaPL_411325,Insert,1649,1.0,A,187,125100.0,G,
501.277035,AlphaPL_411325,Trade,1648,1.0,B,13,124900.0,,-162.0
501.382094,AlphaPL_411325,Trade,1649,1.0,A,76,125100.0,,-951.0
501.46294,AlphaPL_411325,Cancel,1649,,,-111,,,
501.463158,AlphaPL_411325,Insert,1650,1.0,B,76,125000.0,G,
501.46321,AlphaPL_411325,Insert,1651,1.0,A,124,125200.0,G,
501.991855,AlphaPL_411325,Cancel,1650,,,-76,,,
501.992002,AlphaPL_411325,Insert,1652,1.0,B,76,124900.0,G,
502.023066,AlphaPL_411325,Trade,1652,1.0,B,23,124900.0,,-287.0
502.304064,AlphaPL_411325,Cancel,1652,,,-53,,,
502.304359,AlphaPL_411325,Insert,1653,1.0,B,53,125000.0,G,
502.654141,AlphaPL_411325,Trade,1651,1.0,A,27,125200.0,,-338.0
502.7093,AlphaPL_411325,Cancel,1651,,,-97,,,
502.709345,AlphaPL_411325,Cancel,1653,,,-53,,,
502.709366,AlphaPL_411325,Insert,1654,1.0,A,120,125400.0,G,
502.709378,AlphaPL_411325,Insert,1655,1.0,B,80,125200.0,G,
502.709378,AlphaPL_411325,Trade,1655,1.0,B,80,125200.0,,2003.0
503.054061,AlphaPL_411325,Cancel,1654,,,-120,,,
503.054338,AlphaPL_411325,Insert,1656,1.0,A,200,125300.0,G,
503.523117,AlphaPL_411325,Cancel,1656,,,-200,,,
503.523237,AlphaPL_411325,Insert,1657,1.0,A,200,125500.0,G,
503.762318,AlphaPL_411325,Cancel,1657,,,-200,,,
503.763036,AlphaPL_411325,Insert,1658,1.0,A,200,125400.0,G,
504.038911,AlphaPL_411325,Cancel,1658,,,-200,,,
504.039237,AlphaPL_411325,Insert,1659,1.0,A,200,125500.0,G,
504.489453,AlphaPL_411325,Cancel,1659,,,-200,,,
504.489604,AlphaPL_411325,Insert,1660,1.0,A,200,125300.0,G,
505.51451,AlphaPL_411325,Cancel,1660,,,-200,,,
505.514851,AlphaPL_411325,Insert,1661,1.0,A,200,125100.0,G,
505.742611,AlphaPL_411325,Cancel,1661,,,-200,,,
505.742704,AlphaPL_411325,Insert,1662,1.0,A,200,124800.0,G,
505.742704,AlphaPL_411325,Trade,1662,1.0,A,60,124800.0,,1498.0
506.029564,AlphaPL_411325,Insert,1663,1.0,B,60,124700.0,G,
506.030515,AlphaPL_411325,Trade,1663,1.0,B,2,124700.0,,-25.0
506.301311,AlphaPL_411325,Cancel,1663,,,-58,,,
506.301528,AlphaPL_411325,Insert,1664,1.0,B,58,124600.0,G,
506.487989,AlphaPL_411325,Trade,1662,1.0,A,6,124800.0,,-75.0
506.794384,AlphaPL_411325,Cancel,1662,,,-134,,,
506.794641,AlphaPL_411325,Cancel,1664,,,-58,,,
506.794703,AlphaPL_411325,Insert,1665,1.0,A,136,124700.0,G,
506.794716,AlphaPL_411325,Insert,1666,1.0,B,64,124500.0,G,
507.27732,AlphaPL_411325,Cancel,1665,,,-136,,,
507.277525,AlphaPL_411325,Cancel,1666,,,-64,,,
507.278017,AlphaPL_411325,Insert,1667,1.0,A,136,125100.0,G,
507.278028,AlphaPL_411325,Insert,1668,1.0,B,64,124800.0,G,
507.499426,AlphaPL_411325,Cancel,1667,,,-136,,,
507.499521,AlphaPL_411325,Cancel,1668,,,-64,,,
507.499964,AlphaPL_411325,Insert,1669,1.0,A,136,124900.0,G,
507.500014,AlphaPL_411325,Insert,1670,1.0,B,64,124700.0,G,
508.032337,AlphaPL_411325,Cancel,1669,,,-136,,,
508.032541,AlphaPL_411325,Cancel,1670,,,-64,,,
508.032652,AlphaPL_411325,Insert,1671,1.0,A,136,124700.0,G,
508.032664,AlphaPL_411325,Insert,1672,1.0,B,64,124500.0,G,
508.249222,AlphaPL_411325,Cancel,1671,,,-136,,,
508.24924,AlphaPL_411325,Cancel,1672,,,-64,,,
508.249585,AlphaPL_411325,Insert,1673,1.0,A,136,124800.0,G,
508.249635,AlphaPL_411325,Insert,1674,1.0,B,64,124600.0,G,
508.775443,AlphaPL_411325,Cancel,1673,,,-136,,,
508.775471,AlphaPL_411325,Cancel,1674,,,-64,,,
508.77553,AlphaPL_411325,Insert,1675,1.0,A,136,124900.0,G,
508.775708,AlphaPL_411325,Insert,1676,1.0,B,64,124700.0,G,
509.256921,AlphaPL_411325,Cancel,1675,,,-136,,,
509.256969,AlphaPL_411325,Cancel,1676,,,-64,,,
509.256992,AlphaPL_411325,Insert,1677,1.0,A,136,125100.0,G,
509.257005,AlphaPL_411325,Insert,1678,1.0,B,64,124900.0,G,
509.257005,AlphaPL_411325,Trade,1678,1.0,B,60,124900.0,,1499.0
509.480717,AlphaPL_411325,Cancel,1677,,,-136,,,
509.480748,AlphaPL_411325,Cancel,1678,,,-4,,,
509.480769,AlphaPL_411325,Insert,1679,1.0,A,196,125200.0,G,
509.48078,AlphaPL_411325,Insert,1680,1.0,B,4,125000.0,G,
509.956036,AlphaPL_411325,Cancel,1679,,,-196,,,
509.956059,AlphaPL_411325,Cancel,1680,,,-4,,,
509.956286,AlphaPL_411325,Insert,1681,1.0,A,196,125600.0,G,
509.956345,AlphaPL_411325,Insert,1682,1.0,B,4,125300.0,G,
509.956345,AlphaPL_411325,Trade,1682,1.0,B,4,125300.0,,100.0
510.301165,AlphaPL_411325,Cancel,1681,,,-196,,,
510.301329,AlphaPL_411325,Insert,1683,1.0,A,200,125800.0,G,
511.006142,AlphaPL_411325,Cancel,1683,,,-200,,,
511.006253,AlphaPL_411325,Insert,1684,1.0,A,200,126000.0,G,
511.295477,AlphaPL_411325,Cancel,1684,,,-200,,,
511.295844,AlphaPL_411325,Insert,1685,1.0,A,200,125900.0,G,
511.734218,AlphaPL_411325,Cancel,1685,,,-200,,,
511.734811,AlphaPL_411325,Insert,1686,1.0,A,200,126000.0,G,
511.959024,AlphaPL_411325,Cancel,1686,,,-200,,,
511.959428,AlphaPL_411325,Insert,1687,1.0,A,200,126400.0,G,
512.509081,AlphaPL_411325,Cancel,1687,,,-200,,,
512.509495,AlphaPL_411325,Insert,1688,1.0,A,200,126600.0,G,
512.783484,AlphaPL_411325,Cancel,1688,,,-200,,,
512.783777,AlphaPL_411325,Insert,1689,1.0,A,200,126800.0,G,
513.208386,AlphaPL_411325,Cancel,1689,,,-200,,,
513.208523,AlphaPL_411325,Insert,1690,1.0,A,200,126700.0,G,
513.483356,AlphaPL_411325,Cancel,1690,,,-200,,,
513.483406,AlphaPL_411325,Insert,1691,1.0,A,200,126800.0,G,
513.803488,AlphaPL_411325,Cancel,1691,,,-200,,,
513.803598,AlphaPL_411325,Insert,1692,1.0,A,200,126600.0,G,
514.22934,AlphaPL_411325,Cancel,1692,,,-200,,,
514.229553,AlphaPL_411325,Insert,1693,1.0,A,200,126900.0,G,
514.788859,AlphaPL_411325,Cancel,1693,,,-200,,,
514.788943,AlphaPL_411325,Insert,1694,1.0,A,200,127100.0,G,
515.004394,AlphaPL_411325,Cancel,1694,,,-200,,,
515.00481,AlphaPL_411325,Insert,1695,1.0,A,200,127200.0,G,
515.972026,AlphaPL_411325,Cancel,1695,,,-200,,,
515.972119,AlphaPL_411325,Insert,1696,1.0,A,200,127100.0,G,
516.714239,AlphaPL_411325,Cancel,1696,,,-200,,,
516.714306,AlphaPL_411325,Insert,1697,1.0,A,200,127200.0,G,
517.534576,AlphaPL_411325,Cancel,1697,,,-200,,,
517.53488,AlphaPL_411325,Insert,1698,1.0,A,200,127300.0,G,
517.776833,AlphaPL_411325,Cancel,1698,,,-200,,,
517.776894,AlphaPL_411325,Insert,1699,1.0,A,200,127500.0,G,
518.039482,AlphaPL_411325,Cancel,1699,,,-200,,,
518.039663,AlphaPL_411325,Insert,1700,1.0,A,200,127400.0,G,
518.253972,AlphaPL_411325,Cancel,1700,,,-200,,,
518.254165,AlphaPL_411325,Insert,1701,1.0,A,200,127300.0,G,
518.803476,AlphaPL_411325,Cancel,1701,,,-200,,,
518.803569,AlphaPL_411325,Insert,1702,1.0,A,200,127400.0,G,
519.256921,AlphaPL_411325,Cancel,1702,,,-200,,,
519.257202,AlphaPL_411325,Insert,1703,1.0,A,200,127500.0,G,
519.460356,AlphaPL_411325,Cancel,1703,,,-200,,,
519.460581,AlphaPL_411325,Insert,1704,1.0,A,200,127400.0,G,
519.74133,AlphaPL_411325,Cancel,1704,,,-200,,,
519.741631,AlphaPL_411325,Insert,1705,1.0,A,200,127700.0,G,
520.017775,AlphaPL_411325,Cancel,1705,,,-200,,,
520.018116,AlphaPL_411325,Insert,1706,1.0,A,200,127400.0,G,
520.491309,AlphaPL_411325,Cancel,1706,,,-200,,,
520.491528,AlphaPL_411325,Insert,1707,1.0,A,200,127300.0,G,
520.977682,AlphaPL_411325,Cancel,1707,,,-200,,,
520.977754,AlphaPL_411325,Insert,1708,1.0,A,200,127400.0,G,
521.487191,AlphaPL_411325,Cancel,1708,,,-200,,,
521.487305,AlphaPL_411325,Insert,1709,1.0,A,200,127700.0,G,
522.746371,AlphaPL_411325,Cancel,1709,,,-200,,,
522.746532,AlphaPL_411325,Hedge,1710,0.0,A,100,127200.0,,
522.747779,AlphaPL_411325,Insert,1711,1.0,A,200,127500.0,G,
522.747824,AlphaPL_411325,Hedge,1712,0.0,A,100,127200.0,,
522.971622,AlphaPL_411325,Cancel,1711,,,-200,,,
522.971858,AlphaPL_411325,Insert,1713,1.0,A,200,127400.0,G,
523.45829,AlphaPL_411325,Cancel,1713,,,-200,,,
523.458665,AlphaPL_411325,Insert,1714,1.0,A,200,127500.0,G,
524.027344,AlphaPL_411325,Cancel,1714,,,-200,,,
524.027967,AlphaPL_411325,Insert,1715,1.0,A,200,127400.0,G,
524.208493,AlphaPL_411325,Cancel,1715,,,-200,,,
524.208684,AlphaPL_411325,Insert,1716,1.0,A,200,127500.0,G,
524.497763,AlphaPL_411325,Cancel,1716,,,-200,,,
524.49782,AlphaPL_411325,Insert,1717,1.0,A,200,127900.0,G,
524.98448,AlphaPL_411325,Cancel,1717,,,-200,,,
524.985195,AlphaPL_411325,Insert,1718,1.0,A,200,128000.0,G,
525.2502,AlphaPL_411325,Cancel,1718,,,-200,,,
525.250633,AlphaPL_411325,Insert,1719,1.0,A,200,127700.0,G,
525.526933,AlphaPL_411325,Cancel,1719,,,-200,,,
525.527464,AlphaPL_411325,Insert,1720,1.0,A,200,127600.0,G,
527.461642,AlphaPL_411325,Cancel,1720,,,-200,,,
527.462451,AlphaPL_411325,Insert,1721,1.0,A,200,127500.0,G,
527.76076,AlphaPL_411325,Cancel,1721,,,-200,,,
527.760877,AlphaPL_411325,Insert,1722,1.0,A,200,127200.0,G,
528.014896,AlphaPL_411325,Cancel,1722,,,-200,,,
528.015012,AlphaPL_411325,Insert,1723,1.0,A,200,127500.0,G,
528.262932,AlphaPL_411325,Cancel,1723,,,-200,,,
528.263833,AlphaPL_411325,Insert,1724,1.0,A,200,127400.0,G,
528.716974,AlphaPL_411325,Cancel,1724,,,-200,,,
528.717084,AlphaPL_411325,Insert,1725,1.0,A,200,127800.0,G,
528.990181,AlphaPL_411325,Cancel,1725,,,-200,,,
528.990309,AlphaPL_411325,Insert,1726,1.0,A,200,128000.0,G,
529.494219,AlphaPL_411325,Cancel,1726,,,-200,,,
529.49431,AlphaPL_411325,Insert,1727,1.0,A,200,127900.0,G,
529.771289,AlphaPL_411325,Cancel,1727,,,-200,,,
529.771365,AlphaPL_411325,Insert,1728,1.0,A,200,127600.0,G,
529.957416,AlphaPL_411325,Cancel,1728,,,-200,,,
529.957544,AlphaPL_411325,Insert,1729,1.0,A,200,127500.0,G,
530.215626,AlphaPL_411325,Cancel,1729,,,-200,,,
530.216211,AlphaPL_411325,Insert,1730,1.0,A,200,127600.0,G,
530.7096,AlphaPL_411325,Cancel,1730,,,-200,,,
530.709722,AlphaPL_411325,Insert,1731,1.0,A,200,127400.0,G,
531.550707,AlphaPL_411325,Cancel,1731,,,-200,,,
531.550999,AlphaPL_411325,Insert,1732,1.0,A,200,127800.0,G,
532.255469,AlphaPL_411325,Cancel,1732,,,-200,,,
532.256081,AlphaPL_411325,Insert,1733,1.0,A,200,127700.0,G,
532.51984,AlphaPL_411325,Cancel,1733,,,-200,,,
532.519943,AlphaPL_411325,Insert,1734,1.0,A,200,127800.0,G,
533.277491,AlphaPL_411325,Cancel,1734,,,-200,,,
533.277602,AlphaPL_411325,Insert,1735,1.0,A,200,127700.0,G,
533.705202,AlphaPL_411325,Cancel,1735,,,-200,,,
533.70528,AlphaPL_411325,Insert,1736,1.0,A,200,127600.0,G,
534.290284,AlphaPL_411325,Cancel,1736,,,-200,,,
534.290701,AlphaPL_411325,Insert,1737,1.0,A,200,127700.0,G,
534.503125,AlphaPL_411325,Cancel,1737,,,-200,,,
534.503219,AlphaPL_411325,Insert,1738,1.0,A,200,127900.0,G,
535.032835,AlphaPL_411325,Cancel,1738,,,-200,,,
535.033604,AlphaPL_411325,Insert,1739,1.0,A,200,127700.0,G,
535.747191,AlphaPL_411325,Cancel,1739,,,-200,,,
535.747283,AlphaPL_411325,Insert,1740,1.0,A,200,128000.0,G,
536.012572,AlphaPL_411325,Cancel,1740,,,-200,,,
536.012625,AlphaPL_411325,Insert,1741,1.0,A,200,127800.0,G,
536.503338,AlphaPL_411325,Cancel,1741,,,-200,,,
536.503411,AlphaPL_411325,Insert,1742,1.0,A,200,128000.0,G,
537.300943,AlphaPL_411325,Cancel,1742,,,-200,,,
537.301711,AlphaPL_411325,Insert,1743,1.0,A,200,128200.0,G,
537.550583,AlphaPL_411325,Cancel,1743,,,-200,,,
537.551876,AlphaPL_411325,Insert,1744,1.0,A,200,128100.0,G,
537.773148,AlphaPL_411325,Cancel,1744,,,-200,,,
537.773203,AlphaPL_411325,Insert,1745,1.0,A,200,127900.0,G,
538.045553,AlphaPL_411325,Cancel,1745,,,-200,,,
538.045648,AlphaPL_411325,Insert,1746,1.0,A,200,127800.0,G,
538.768514,AlphaPL_411325,Cancel,1746,,,-200,,,
538.768886,AlphaPL_411325,Insert,1747,1.0,A,200,127900.0,G,
539.20639,AlphaPL_411325,Cancel,1747,,,-200,,,
539.206509,AlphaPL_411325,Insert,1748,1.0,A,200,127800.0,G,
539.466653,AlphaPL_411325,Cancel,1748,,,-200,,,
539.466903,AlphaPL_411325,Insert,1749,1.0,A,200,127900.0,G,
540.506213,AlphaPL_411325,Cancel,1749,,,-200,,,
540.506322,AlphaPL_411325,Insert,1750,1.0,A,200,127600.0,G,
541.040706,AlphaPL_411325,Cancel,1750,,,-200,,,
541.041376,AlphaPL_411325,Insert,1751,1.0,A,200,127400.0,G,
541.217528,AlphaPL_411325,Cancel,1751,,,-200,,,
541.217576,AlphaPL_411325,Insert,1752,1.0,A,200,127600.0,G,
541.50645,AlphaPL_411325,Cancel,1752,,,-200,,,
541.507255,AlphaPL_411325,Insert,1753,1.0,A,200,127400.0,G,
541.739459,AlphaPL_411325,Trade,1753,1.0,A,28,127400.0,,-357.0
541.767697,AlphaPL_411325,Insert,1754,1.0,B,28,127100.0,G,
541.988121,AlphaPL_411325,Trade,1753,1.0,A,14,127400.0,,-178.0
542.026201,AlphaPL_411325,Cancel,1753,,,-158,,,
542.026304,AlphaPL_411325,Cancel,1754,,,-28,,,
542.026333,AlphaPL_411325,Insert,1755,1.0,A,158,127100.0,G,
542.026333,AlphaPL_411325,Trade,1755,1.0,A,33,127200.0,,840.0
542.026444,AlphaPL_411325,Insert,1756,1.0,B,42,127000.0,G,
542.027691,AlphaPL_411325,Trade,1756,1.0,B,2,127000.0,,-25.0
542.276068,AlphaPL_411325,Cancel,1755,,,-125,,,
542.27627,AlphaPL_411325,Cancel,1756,,,-40,,,
542.27632,AlphaPL_411325,Insert,1757,1.0,A,127,127000.0,G,
542.276332,AlphaPL_411325,Insert,1758,1.0,B,73,126800.0,G,
542.276648,AlphaPL_411325,Trade,1758,1.0,B,2,126800.0,,-25.0
542.460612,AlphaPL_411325,Cancel,1757,,,-127,,,
542.460644,AlphaPL_411325,Cancel,1758,,,-71,,,
542.460669,AlphaPL_411325,Insert,1759,1.0,A,129,127200.0,G,
542.460679,AlphaPL_411325,Insert,1760,1.0,B,71,127000.0,G,
542.460679,AlphaPL_411325,Trade,1760,1.0,B,45,127000.0,,1143.0
542.461869,AlphaPL_411325,Trade,1760,1.0,B,2,127000.0,,-25.0
542.705211,AlphaPL_411325,Cancel,1759,,,-129,,,
542.705428,AlphaPL_411325,Cancel,1760,,,-24,,,
542.705448,AlphaPL_411325,Insert,1761,1.0,A,176,127100.0,G,
542.705461,AlphaPL_411325,Insert,1762,1.0,B,24,126900.0,G,
542.706266,AlphaPL_411325,Trade,1762,1.0,B,2,126900.0,,-25.0
543.019408,AlphaPL_411325,Trade,1762,1.0,B,2,126900.0,,-25.0
543.079344,AlphaPL_411325,Trade,1761,1.0,A,12,127100.0,,-153.0
543.254653,AlphaPL_411325,Cancel,1761,,,-164,,,
543.254669,AlphaPL_411325,Cancel,1762,,,-20,,,
543.255496,AlphaPL_411325,Insert,1763,1.0,A,168,127400.0,G,
543.255505,AlphaPL_411325,Insert,1764,1.0,B,32,127100.0,G,
543.521342,AlphaPL_411325,Trade,1764,1.0,B,2,127100.0,,-25.0
543.718224,AlphaPL_411325,Trade,1764,1.0,B,2,127100.0,,-25.0
543.959746,AlphaPL_411325,Cancel,1763,,,-168,,,
543.959826,AlphaPL_411325,Cancel,1764,,,-28,,,
543.960509,AlphaPL_411325,Insert,1765,1.0,A,172,127500.0,G,
543.960521,AlphaPL_411325,Insert,1766,1.0,B,28,127300.0,G,
543.960622,AlphaPL_411325,Trade,1766,1.0,B,2,127300.0,,-25.0
543.987193,AlphaPL_411325,Trade,1766,1.0,B,26,127300.0,,-331.0
544.248511,AlphaPL_411325,Cancel,1765,,,-172,,,
544.248589,AlphaPL_411325,Insert,1767,1.0,A,200,127700.0,G,
544.483285,AlphaPL_411325,Cancel,1767,,,-200,,,
544.483347,AlphaPL_411325,Insert,1768,1.0,A,200,128000.0,G,
545.263048,AlphaPL_411325,Cancel,1768,,,-200,,,
545.263864,AlphaPL_411325,Insert,1769,1.0,A,200,128100.0,G,
546.52444,AlphaPL_411325,Cancel,1769,,,-200,,,
546.52456,AlphaPL_411325,Insert,1770,1.0,A,200,128400.0,G,
546.761399,AlphaPL_411325,Cancel,1770,,,-200,,,
546.76176,AlphaPL_411325,Insert,1771,1.0,A,200,128100.0,G,
547.285368,AlphaPL_411325,Cancel,1771,,,-200,,,
547.285496,AlphaPL_411325,Insert,1772,1.0,A,200,128300.0,G,
547.496217,AlphaPL_411325,Cancel,1772,,,-200,,,
547.497184,AlphaPL_411325,Insert,1773,1.0,A,200,128200.0,G,
547.733296,AlphaPL_411325,Cancel,1773,,,-200,,,
547.733495,AlphaPL_411325,Insert,1774,1.0,A,200,128400.0,G,
548.262891,AlphaPL_411325,Cancel,1774,,,-200,,,
548.263746,AlphaPL_411325,Insert,1775,1.0,A,200,128700.0,G,
548.521599,AlphaPL_411325,Cancel,1775,,,-200,,,
548.521668,AlphaPL_411325,Insert,1776,1.0,A,200,128600.0,G,
548.770972,AlphaPL_411325,Cancel,1776,,,-200,,,
548.771091,AlphaPL_411325,Insert,1777,1.0,A,200,128400.0,G,
549.289922,AlphaPL_411325,Cancel,1777,,,-200,,,
549.29031,AlphaPL_411325,Insert,1778,1.0,A,200,128500.0,G,
549.502839,AlphaPL_411325,Cancel,1778,,,-200,,,
549.50321,AlphaPL_411325,Insert,1779,1.0,A,200,128700.0,G,
550.220335,AlphaPL_411325,Cancel,1779,,,-200,,,
550.220767,AlphaPL_411325,Insert,1780,1.0,A,200,128600.0,G,
552.299181,AlphaPL_411325,Cancel,1780,,,-200,,,
552.299938,AlphaPL_411325,Insert,1781,1.0,A,200,128700.0,G,
552.524986,AlphaPL_411325,Cancel,1781,,,-200,,,
552.525563,AlphaPL_411325,Insert,1782,1.0,A,200,128600.0,G,
553.018619,AlphaPL_411325,Cancel,1782,,,-200,,,
553.019181,AlphaPL_411325,Insert,1783,1.0,A,200,128400.0,G,
553.301578,AlphaPL_411325,Cancel,1783,,,-200,,,
553.301895,AlphaPL_411325,Insert,1784,1.0,A,200,128500.0,G,
554.251416,AlphaPL_411325,Cancel,1784,,,-200,,,
554.251674,AlphaPL_411325,Insert,1785,1.0,A,200,128400.0,G,
554.463504,AlphaPL_411325,Cancel,1785,,,-200,,,
554.4636,AlphaPL_411325,Insert,1786,1.0,A,200,128500.0,G,
554.751017,AlphaPL_411325,Cancel,1786,,,-200,,,
554.751242,AlphaPL_411325,Insert,1787,1.0,A,200,128400.0,G,
554.980569,AlphaPL_411325,Cancel,1787,,,-200,,,
554.980706,AlphaPL_411325,Insert,1788,1.0,A,200,128300.0,G,
555.24709,AlphaPL_411325,Cancel,1788,,,-200,,,
555.247306,AlphaPL_411325,Insert,1789,1.0,A,200,128000.0,G,
555.723903,AlphaPL_411325,Cancel,1789,,,-200,,,
555.724123,AlphaPL_411325,Insert,1790,1.0,A,200,128300.0,G,
555.994758,AlphaPL_411325,Cancel,1790,,,-200,,,
555.995012,AlphaPL_411325,Insert,1791,1.0,A,200,128200.0,G,
557.524629,AlphaPL_411325,Cancel,1791,,,-200,,,
