Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
389.969,TraderOne,Tick,3230,3223,7,-7,123000,122900,30177,-469177,-468477,OK
390.25,TraderOne,Tick,3230,3233,-3,3,122900,122900,30423,-467423,-467423,OK
390.469,TraderOne,Tick,3240,3233,7,-7,122900,122800,30300,-468300,-467600,OK
390.734,TraderOne,Tick,3240,3243,-3,3,122700,122800,30546,-468546,-468246,OK
391.047,TraderOne,Tick,3240,3243,-3,3,122700,122800,30546,-468546,-468246,OK
391.203,TraderOne,Tick,3240,3243,-3,3,122700,122800,30546,-468546,-468246,OK
391.515,TraderOne,Tick,3240,3243,-3,3,122700,122800,30546,-468546,-468246,OK
391.75,TraderOne,Tick,3240,3243,-3,3,122700,122800,30546,-468546,-468246,OK
392.0,TraderOne,Tick,3240,3243,-3,3,122700,122800,30546,-468546,-468246,OK
392.25,TraderOne,Tick,3240,3243,-3,3,122700,122800,30546,-468546,-468246,OK
392.5,TraderOne,Tick,3240,3243,-3,3,122700,122800,30546,-468546,-468246,OK
392.719,TraderOne,Tick,3240,3243,-3,3,122700,122800,30546,-468546,-468246,OK
392.953,TraderOne,Tick,3250,3243,7,-7,122800,122800,30423,-470423,-470423,OK
393.25,TraderOne,Tick,3250,3253,-3,3,122700,122800,30669,-470669,-470369,OK
393.453,TraderOne,Tick,3250,3253,-3,3,122700,122800,30669,-470669,-470369,OK
393.812,TraderOne,Tick,3260,3253,7,-7,122900,122800,30915,-471915,-471215,OK
393.984,TraderOne,Tick,3260,3253,7,-7,122900,122800,30915,-471915,-471215,OK
394.234,TraderOne,Tick,3260,3263,-3,3,122900,122800,31161,-472161,-472461,OK
394.484,TraderOne,Tick,3260,3263,-3,3,122900,122800,31161,-472161,-472461,OK
394.719,TraderOne,Tick,3260,3263,-3,3,122900,122800,31161,-472161,-472461,OK
395.031,TraderOne,Tick,3270,3263,7,-7,122800,122800,31407,-473407,-473407,OK
395.25,TraderOne,Tick,3270,3263,7,-7,122800,122800,31407,-473407,-473407,OK
395.515,TraderOne,Tick,3270,3263,7,-7,122800,122800,31407,-473407,-473407,OK
395.781,TraderOne,Tick,3270,3273,-3,3,122900,122900,31653,-473653,-473653,OK
395.969,TraderOne,Tick,3280,3273,7,-7,122900,122900,31899,-474899,-474899,OK
396.25,TraderOne,Tick,3280,3273,7,-7,122900,122800,31899,-474899,-474199,OK
396.531,TraderOne,Tick,3280,3283,-3,3,122800,122800,32145,-475145,-475145,OK
396.734,TraderOne,Tick,3280,3283,-3,3,122800,122800,32145,-475145,-475145,OK
397.047,TraderOne,Tick,3290,3283,7,-7,122800,122800,32022,-477022,-477022,OK
397.297,TraderOne,Tick,3290,3293,-3,3,122400,122800,32267,-477267,-476667,OK
397.5,TraderOne,Tick,3290,3293,-3,3,122400,122800,32267,-477267,-476667,OK
397.75,TraderOne,Tick,3290,3293,-3,3,122400,122800,32267,-477267,-476667,OK
398.015,TraderOne,Tick,3290,3293,-3,3,122400,122200,32267,-477267,-477867,OK
398.265,TraderOne,Tick,3290,3303,-13,13,122400,122200,32512,-476512,-479112,OK
398.547,TraderOne,Tick,3300,3303,-3,3,122100,121900,32390,-481390,-481990,OK
398.781,TraderOne,Tick,3300,3313,-13,13,122100,121900,32634,-480634,-483234,OK
399.0,TraderOne,Tick,3300,3313,-13,13,122100,121900,32634,-480634,-483234,OK
399.219,TraderOne,Tick,3300,3313,-13,13,122100,121900,32634,-480634,-483234,OK
399.484,TraderOne,Tick,3300,3323,-23,23,122100,121900,32878,-478878,-483478,OK
399.781,TraderOne,Tick,3300,3323,-23,23,122100,121900,32878,-478878,-483478,OK
399.969,TraderOne,Tick,3300,3333,-33,33,122400,121900,32756,-475756,-482356,OK
400.281,TraderOne,Tick,3304,3343,-39,39,122200,122000,32586,-474786,-482586,OK
400.5,TraderOne,Tick,3313,3343,-30,30,122300,122000,32806,-478606,-484606,OK
400.781,TraderOne,Tick,3314,3343,-29,29,122300,122000,32794,-478894,-484694,OK
401.047,TraderOne,Tick,3316,3343,-27,27,122300,122000,32770,-479470,-484870,OK
401.297,TraderOne,Tick,3318,3343,-25,25,122300,122000,32746,-480046,-485046,OK
401.515,TraderOne,Tick,3320,3343,-23,25,122400,122000,32722,-724822,-485422,OK
401.719,TraderOne,Tick,3329,3343,-14,14,122500,122000,32942,-483342,-486142,OK
402.0,TraderOne,Tick,3329,3343,-14,14,122300,122000,32942,-483342,-486142,OK
402.265,TraderOne,Tick,3329,3343,-14,14,122300,122400,32942,-483342,-481942,OK
402.5,TraderOne,Tick,3339,3353,-14,14,122600,122400,33064,-485464,-488264,OK
402.765,TraderOne,Tick,3347,3363,-16,24,122400,122400,33212,-1462812,-483612,OK
403.015,TraderOne,Tick,3347,3373,-26,20,122500,122400,33090,245310,-491690,OK
403.281,TraderOne,Tick,3357,3373,-16,16,121900,122400,32968,-490168,-486968,OK
403.469,TraderOne,Tick,3357,3383,-26,26,122000,122400,33212,-488412,-483212,OK
403.703,TraderOne,Tick,3367,3393,-26,26,121600,122400,33334,-488534,-483334,OK
404.0,TraderOne,Tick,3377,3393,-16,16,121600,122400,33322,-491522,-488322,OK
404.281,TraderOne,Tick,3387,3393,-6,6,121600,122400,33200,-493400,-492200,OK
404.5,TraderOne,Tick,3387,3393,-6,6,121600,121500,33200,-493400,-494000,OK
404.781,TraderOne,Tick,3387,3393,-6,6,121600,121500,33200,-493400,-494000,OK
405.0,TraderOne,Tick,3397,3393,4,-4,121600,121500,33443,-494643,-494243,OK
405.265,TraderOne,Tick,3397,3393,4,-4,121600,121400,33443,-494643,-493843,OK
405.515,TraderOne,Tick,3397,3403,-6,6,121500,121400,33686,-494886,-495486,OK
405.75,TraderOne,Tick,3397,3403,-6,6,121500,121400,33686,-494886,-495486,OK
406.015,TraderOne,Tick,3397,3403,-6,6,121400,121400,33686,-494886,-494886,OK
406.203,TraderOne,Tick,3407,3403,4,-4,121500,121400,33929,-496129,-495729,OK
406.453,TraderOne,Tick,3407,3403,4,-4,121500,121400,33929,-496129,-495729,OK
406.812,TraderOne,Tick,3407,3413,-6,6,121500,121500,33807,-497007,-497007,OK
407.047,TraderOne,Tick,3407,3415,-8,8,121800,121700,33783,-496983,-497783,OK
407.297,TraderOne,Tick,3407,3415,-8,8,121800,121700,33783,-496983,-497783,OK
407.5,TraderOne,Tick,3417,3415,2,-2,121700,121700,33661,-497861,-497861,OK
407.765,TraderOne,Tick,3417,3415,2,-2,121700,121700,33661,-497861,-497861,OK
407.984,TraderOne,Tick,3417,3415,2,-2,121700,121700,33661,-497861,-497861,OK
408.297,TraderOne,Tick,3417,3417,0,0,121700,121700,33637,-498037,-498037,OK
408.469,TraderOne,Tick,3417,3417,0,0,121700,121700,33637,-498037,-498037,OK
408.719,TraderOne,Tick,3417,3427,-10,10,121600,121400,33880,-498280,-500280,OK
409.015,TraderOne,Tick,3427,3427,0,0,121500,121400,33758,-499158,-499158,OK
409.297,TraderOne,Tick,3427,3427,0,0,121500,121400,33758,-499158,-499158,OK
409.5,TraderOne,Tick,3427,3427,0,0,121500,121400,33758,-499158,-499158,OK
409.797,TraderOne,Tick,3427,3427,0,0,121400,121400,33758,-499158,-499158,OK
410.047,TraderOne,Tick,3427,3437,-10,10,121700,121400,33636,-499036,-501036,OK
410.234,TraderOne,Tick,3427,3437,-10,10,121700,121400,33636,-499036,-501036,OK
410.5,TraderOne,Tick,3427,3437,-10,10,121700,121400,33636,-499036,-501036,OK
410.75,TraderOne,Tick,3427,3446,-19,19,121700,121400,33526,-498026,-501826,OK
411.047,TraderOne,Tick,3427,3447,-20,20,121800,121400,33514,-498014,-502014,OK
411.219,TraderOne,Tick,3427,3447,-20,20,121800,121400,33514,-498014,-502014,OK
411.515,TraderOne,Tick,3437,3447,-10,10,122000,121400,33758,-497258,-499258,OK
411.765,TraderOne,Tick,3447,3447,0,0,122100,122000,33636,-501136,-501136,OK
411.953,TraderOne,Tick,3447,3447,0,0,122100,121600,33636,-501136,-501136,OK
412.297,TraderOne,Tick,3447,3457,-10,10,121800,121600,33879,-501379,-503379,OK
412.469,TraderOne,Tick,3447,3457,-10,10,121800,121600,33879,-501379,-503379,OK
412.75,TraderOne,Tick,3447,3457,-10,10,121800,121600,33879,-501379,-503379,OK
413.015,TraderOne,Tick,3447,3459,-12,10,121700,121600,33855,-257955,-502355,OK
413.219,TraderOne,Tick,3447,3459,-12,12,121700,121600,33855,-501355,-502555,OK
413.547,TraderOne,Tick,3447,3459,-12,12,121900,121600,33855,-501355,-503755,OK
413.797,TraderOne,Tick,3457,3459,-2,2,121700,121600,33733,-502233,-502433,OK
414.031,TraderOne,Tick,3459,3469,-10,10,121900,121600,33587,-504687,-506687,OK
414.25,TraderOne,Tick,3459,3469,-10,10,121900,121600,33587,-504687,-506687,OK
414.5,TraderOne,Tick,3459,3469,-10,10,121900,122000,33587,-504687,-503687,OK
414.75,TraderOne,Tick,3461,3469,-8,10,122100,122000,33563,-748863,-505663,OK
415.047,TraderOne,Tick,3461,3469,-8,8,122100,122000,33563,-505263,-506063,OK
415.297,TraderOne,Tick,3461,3479,-18,18,122000,122000,33441,-507141,-507141,OK
415.547,TraderOne,Tick,3461,3479,-18,18,122000,122000,33441,-507141,-507141,OK
415.797,TraderOne,Tick,3461,3479,-18,18,122000,122000,33441,-507141,-507141,OK
416.031,TraderOne,Tick,3461,3479,-18,18,122000,122000,33441,-507141,-507141,OK
416.219,TraderOne,Tick,3463,3479,-16,16,122300,122100,33417,-507517,-510717,OK
416.469,TraderOne,Tick,3463,3479,-16,16,122300,122100,33417,-507517,-510717,OK
416.75,TraderOne,Tick,3463,3479,-16,16,122300,122300,33417,-507517,-507517,OK
417.047,TraderOne,Tick,3473,3479,-6,6,122400,122300,33662,-507762,-508362,OK
417.25,TraderOne,Tick,3473,3479,-6,6,122400,122300,33662,-507762,-508362,OK
417.469,TraderOne,Tick,3473,3479,-6,6,122400,122300,33662,-507762,-508362,OK
417.75,TraderOne,Tick,3473,3479,-6,6,122400,122300,33662,-507762,-508362,OK
417.953,TraderOne,Tick,3473,3479,-6,6,122400,122300,33662,-507762,-508362,OK
418.297,TraderOne,Tick,3473,3479,-6,6,122400,122300,33662,-507762,-508362,OK
418.5,TraderOne,Tick,3473,3479,-6,6,122400,122300,33662,-507762,-508362,OK
418.75,TraderOne,Tick,3473,3489,-16,16,122500,122300,33907,-507007,-510207,OK
419.047,TraderOne,Tick,3477,3489,-12,12,122500,122300,33859,-507759,-510159,OK
419.265,TraderOne,Tick,3479,3499,-20,12,122600,122300,33712,473388,-509012,OK
419.5,TraderOne,Tick,3479,3499,-20,20,122600,122300,33712,-505412,-509412,OK
419.797,TraderOne,Tick,3483,3509,-26,26,122300,122300,33909,-504609,-504609,OK
420.0,TraderOne,Tick,3483,3509,-26,26,122300,122300,33909,-504609,-504609,OK
420.25,TraderOne,Tick,3493,3519,-26,36,122700,122300,33664,-1731364,-513564,OK
420.515,TraderOne,Tick,3493,3519,-26,26,122700,122300,33664,-510364,-515564,OK
420.75,TraderOne,Tick,3493,3519,-26,26,122700,122200,33664,-510364,-515564,OK
420.984,TraderOne,Tick,3495,3519,-24,24,122600,122200,33639,-511339,-516139,OK
421.219,TraderOne,Tick,3497,3519,-22,22,122500,122200,33615,-511915,-516315,OK
421.453,TraderOne,Tick,3507,3529,-22,22,122900,122200,33737,-512037,-516437,OK
421.797,TraderOne,Tick,3509,3539,-30,30,122800,122200,33589,-512489,-518489,OK
422.031,TraderOne,Tick,3519,3539,-20,20,122800,122200,33835,-515735,-519735,OK
422.219,TraderOne,Tick,3519,3539,-20,20,122800,122200,33835,-515735,-519735,OK
422.515,TraderOne,Tick,3529,3539,-10,10,122900,122200,34081,-517981,-519981,OK
422.734,TraderOne,Tick,3539,3539,0,0,123000,122200,34327,-519227,-519227,OK
422.984,TraderOne,Tick,3539,3549,-10,10,123000,123100,34573,-521473,-520473,OK
423.297,TraderOne,Tick,3539,3549,-10,10,123000,123100,34573,-521473,-520473,OK
423.547,TraderOne,Tick,3549,3549,0,0,123000,123100,34819,-522719,-522719,OK
423.797,TraderOne,Tick,3549,3551,-2,2,123100,123000,34794,-522694,-522894,OK
423.984,TraderOne,Tick,3549,3551,-2,2,123100,122900,34794,-522694,-523094,OK
424.203,TraderOne,Tick,3549,3551,-2,2,123100,122900,34794,-522694,-523094,OK
424.547,TraderOne,Tick,3549,3551,-2,2,123100,122900,34794,-522694,-523094,OK
424.765,TraderOne,Tick,3549,3551,-2,2,123100,122900,34794,-522694,-523094,OK
424.984,TraderOne,Tick,3549,3551,-2,2,123100,122700,34794,-522694,-523094,OK
425.234,TraderOne,Tick,3549,3561,-12,12,122700,122700,35040,-521940,-521940,OK
425.453,TraderOne,Tick,3549,3561,-12,12,122700,122700,35040,-521940,-521940,OK
425.75,TraderOne,Tick,3549,3561,-12,12,122700,122700,35040,-521940,-521940,OK
426.047,TraderOne,Tick,3549,3561,-12,12,122700,122400,35040,-521940,-524340,OK
426.25,TraderOne,Tick,3549,3561,-12,12,122700,122400,35040,-521940,-524340,OK
426.469,TraderOne,Tick,3549,3561,-12,12,122700,122400,35040,-521940,-524340,OK
426.781,TraderOne,Tick,3549,3561,-12,12,122700,122400,35040,-521940,-524340,OK
426.953,TraderOne,Tick,3549,3561,-12,12,122700,122400,35040,-521940,-524340,OK
427.265,TraderOne,Tick,3549,3561,-12,12,122700,122400,35040,-521940,-524340,OK
427.5,TraderOne,Tick,3549,3569,-20,20,122900,122400,34942,-520242,-524242,OK
427.703,TraderOne,Tick,3549,3569,-20,20,122900,122400,34942,-520242,-524242,OK
427.984,TraderOne,Tick,3549,3569,-20,20,122900,122400,34942,-520242,-524242,OK
428.312,TraderOne,Tick,3551,3569,-18,18,122800,122600,34917,-520617,-524217,OK
428.469,TraderOne,Tick,3553,3569,-16,16,122800,122600,34892,-521392,-524592,OK
428.734,TraderOne,Tick,3553,3569,-16,16,122500,122600,34892,-521392,-519792,OK
429.015,TraderOne,Tick,3553,3569,-16,16,122500,122600,34892,-521392,-519792,OK
429.25,TraderOne,Tick,3553,3569,-16,16,122500,122600,34892,-521392,-519792,OK
429.531,TraderOne,Tick,3563,3569,-6,6,122600,122600,34769,-523269,-523269,OK
429.703,TraderOne,Tick,3563,3569,-6,6,122600,122600,34769,-523269,-523269,OK
430.015,TraderOne,Tick,3563,3569,-6,6,122600,122600,34769,-523269,-523269,OK
430.297,TraderOne,Tick,3563,3579,-16,16,122800,122600,34646,-521146,-524346,OK
430.531,TraderOne,Tick,3563,3579,-16,16,122800,122400,34646,-521146,-524346,OK
430.781,TraderOne,Tick,3563,3579,-16,16,122600,122400,34646,-521146,-524346,OK
431.0,TraderOne,Tick,3563,3579,-16,16,122600,122400,34646,-521146,-524346,OK
431.234,TraderOne,Tick,3573,3579,-6,6,122600,122400,34523,-523023,-524223,OK
431.484,TraderOne,Tick,3573,3589,-16,16,122700,122400,34400,-523900,-527100,OK
431.812,TraderOne,Tick,3583,3589,-6,6,123000,122900,34646,-526146,-526746,OK
431.984,TraderOne,Tick,3583,3589,-6,6,123000,123400,34646,-526146,-524946,OK
432.25,TraderOne,Tick,3593,3589,4,-4,123100,123200,34892,-526392,-526792,OK
432.547,TraderOne,Tick,3593,3589,4,-4,123100,123200,34892,-526392,-526792,OK
432.75,TraderOne,Tick,3593,3589,4,-4,123100,123200,34892,-526392,-526792,OK
433.031,TraderOne,Tick,3593,3599,-6,6,123200,123200,35138,-526638,-526638,OK
433.203,TraderOne,Tick,3593,3599,-6,6,123200,123200,35138,-526638,-526638,OK
433.5,TraderOne,Tick,3593,3599,-6,6,123200,123200,35138,-526638,-526638,OK
433.781,TraderOne,Tick,3593,3609,-16,16,123600,123200,35015,-529515,-532715,OK
434.047,TraderOne,Tick,3593,3609,-16,16,123600,123200,35015,-529515,-532715,OK
434.234,TraderOne,Tick,3603,3609,-6,6,123700,123200,35262,-531762,-532962,OK
434.453,TraderOne,Tick,3609,3609,0,6,123400,123200,35188,-1272088,-532888,OK
434.719,TraderOne,Tick,3619,3609,10,-10,123200,123200,35065,-532765,-532765,OK
435.047,TraderOne,Tick,3619,3619,0,0,123300,123200,34941,-534641,-534641,OK
435.219,TraderOne,Tick,3619,3619,0,0,123300,123200,34941,-534641,-534641,OK
435.5,TraderOne,Tick,3619,3619,0,0,123300,123100,34941,-534641,-534641,OK
435.765,TraderOne,Tick,3619,3619,0,0,123300,123100,34941,-534641,-534641,OK
436.0,TraderOne,Tick,3619,3619,0,0,123200,123100,34941,-534641,-534641,OK
436.281,TraderOne,Tick,3619,3619,0,0,123200,122900,34941,-534641,-534641,OK
436.469,TraderOne,Tick,3627,3619,8,-8,122900,122600,34843,-536143,-534543,OK
436.719,TraderOne,Tick,3637,3629,8,-8,122700,122600,34965,-538265,-537465,OK
437.047,TraderOne,Tick,3637,3639,-2,2,122800,122600,34842,-538142,-538542,OK
437.297,TraderOne,Tick,3647,3639,8,-8,122500,122600,34719,-539019,-539819,OK
437.484,TraderOne,Tick,3647,3639,8,-8,122500,122600,34719,-539019,-539819,OK
437.812,TraderOne,Tick,3647,3641,6,-6,122900,123000,34694,-539194,-539794,OK
438.0,TraderOne,Tick,3647,3641,6,-6,122900,122700,34694,-539194,-537994,OK
438.219,TraderOne,Tick,3647,3649,-2,2,123000,122700,34596,-539096,-539496,OK
438.484,TraderOne,Tick,3649,3649,0,0,122700,122700,34571,-539671,-539671,OK
438.781,TraderOne,Tick,3649,3649,0,0,122700,122300,34571,-539671,-539671,OK
438.984,TraderOne,Tick,3649,3659,-10,10,122500,122300,34816,-539916,-541916,OK
439.265,TraderOne,Tick,3649,3659,-10,10,122500,122300,34816,-539916,-541916,OK
439.547,TraderOne,Tick,3649,3659,-10,10,122500,122300,34816,-539916,-541916,OK
439.765,TraderOne,Tick,3649,3659,-10,10,122500,122300,34816,-539916,-541916,OK
439.969,TraderOne,Tick,3649,3659,-10,10,122500,122300,34816,-539916,-541916,OK
440.234,TraderOne,Tick,3659,3659,0,0,122500,122500,34693,-543793,-543793,OK
440.562,TraderOne,Tick,3669,3669,0,0,122300,122100,34816,-542916,-542916,OK
440.781,TraderOne,Tick,3669,3679,-10,10,122100,122100,35060,-542160,-542160,OK
441.0,TraderOne,Tick,3669,3679,-10,10,122100,122100,35060,-542160,-542160,OK
441.265,TraderOne,Tick,3669,3689,-20,20,122100,122100,34938,-541038,-541038,OK
441.484,TraderOne,Tick,3669,3689,-20,20,122100,122100,34938,-541038,-541038,OK
441.734,TraderOne,Tick,3669,3689,-20,20,122100,121600,34938,-541038,-545038,OK
442.031,TraderOne,Tick,3669,3699,-30,30,121900,121600,35182,-539282,-545282,OK
442.265,TraderOne,Tick,3669,3699,-30,30,121900,121600,35182,-539282,-545282,OK
442.531,TraderOne,Tick,3669,3709,-40,40,121900,121600,35426,-538526,-546526,OK
442.719,TraderOne,Tick,3679,3709,-30,30,121900,121500,35670,-542770,-548770,OK
443.015,TraderOne,Tick,3679,3709,-30,30,121900,121500,35670,-542770,-548770,OK
443.265,TraderOne,Tick,3679,3719,-40,40,121700,121500,35914,-540014,-548014,OK
443.484,TraderOne,Tick,3679,3719,-40,40,121700,121500,35914,-540014,-548014,OK
443.734,TraderOne,Tick,3679,3719,-40,40,121700,121300,35914,-540014,-548014,OK
444.031,TraderOne,Tick,3679,3719,-40,40,121700,121300,35914,-540014,-548014,OK
444.281,TraderOne,Tick,3689,3719,-30,40,121400,121200,35792,-1755892,-549892,OK
444.547,TraderOne,Tick,3689,3725,-36,36,121400,121200,35938,-546238,-553438,OK
444.719,TraderOne,Tick,3689,3725,-36,36,121300,121200,35938,-546238,-549838,OK
445.047,TraderOne,Tick,3689,3735,-46,46,121300,121200,36181,-542481,-547081,OK
445.219,TraderOne,Tick,3689,3735,-46,46,121300,121200,36181,-542481,-547081,OK
445.5,TraderOne,Tick,3689,3735,-46,46,121300,121200,36181,-542481,-547081,OK
445.765,TraderOne,Tick,3689,3735,-46,46,121300,121200,36181,-542481,-547081,OK
445.969,TraderOne,Tick,3689,3735,-46,46,121300,120700,36181,-542481,-551681,OK
446.25,TraderOne,Tick,3689,3745,-56,56,121300,120700,36424,-537724,-548924,OK
446.547,TraderOne,Tick,3689,3745,-56,56,121300,120700,36424,-537724,-548924,OK
446.703,TraderOne,Tick,3689,3745,-56,56,121300,120700,36424,-537724,-548924,OK
447.031,TraderOne,Tick,3699,3745,-46,46,121600,120700,36667,-543967,-553167,OK
447.219,TraderOne,Tick,3699,3745,-46,46,121600,121300,36667,-543967,-553167,OK
447.531,TraderOne,Tick,3709,3745,-36,36,121400,121300,36546,-546246,-549846,OK
447.734,TraderOne,Tick,3709,3755,-46,46,121800,121300,36424,-548124,-557324,OK
448.062,TraderOne,Tick,3709,3755,-46,46,121800,122000,36424,-548124,-538924,OK
448.203,TraderOne,Tick,3729,3755,-26,26,121900,122000,36547,-556247,-553647,OK
448.547,TraderOne,Tick,3739,3765,-26,26,122700,122000,36669,-555369,-560569,OK
448.703,TraderOne,Tick,3739,3765,-26,26,122700,122000,36669,-555369,-560569,OK
449.047,TraderOne,Tick,3739,3765,-26,26,122700,122300,36669,-555369,-560569,OK
449.219,TraderOne,Tick,3739,3765,-26,26,122700,122300,36669,-555369,-560569,OK
449.469,TraderOne,Tick,3749,3765,-16,16,122400,122300,36547,-558247,-559847,OK
449.75,TraderOne,Tick,3749,3775,-26,26,122400,122200,36719,-556419,-561619,OK
449.984,TraderOne,Tick,3749,3775,-26,26,122400,122200,36719,-556419,-561619,OK
450.219,TraderOne,Tick,3749,3775,-26,26,122400,122200,36719,-556419,-561619,OK
450.484,TraderOne,Tick,3749,3775,-26,26,122400,122100,36719,-556419,-561619,OK
450.734,TraderOne,Tick,3759,3775,-16,16,122400,122100,36597,-561297,-564497,OK
451.031,TraderOne,Tick,3759,3775,-16,16,122400,122100,36597,-561297,-564497,OK
451.219,TraderOne,Tick,3759,3775,-16,16,122400,122100,36597,-561297,-564497,OK
451.469,TraderOne,Tick,3759,3777,-18,18,122100,122100,36573,-561273,-561273,OK
451.797,TraderOne,Tick,3769,3777,-8,8,122600,122100,36818,-562518,-564118,OK
451.969,TraderOne,Tick,3769,3777,-8,8,122600,122400,36818,-562518,-564118,OK
452.265,TraderOne,Tick,3769,3779,-10,10,122700,122400,36793,-562493,-564493,OK
452.515,TraderOne,Tick,3769,3783,-14,12,122600,122400,36743,-317043,-564643,OK
452.75,TraderOne,Tick,3769,3783,-14,14,122600,122400,36743,-562043,-564843,OK
452.969,TraderOne,Tick,3769,3783,-14,14,122600,122400,36743,-562043,-564843,OK
453.234,TraderOne,Tick,3769,3783,-14,14,122600,122400,36743,-562043,-564843,OK
453.547,TraderOne,Tick,3769,3783,-14,14,122600,122500,36743,-562043,-563443,OK
453.75,TraderOne,Tick,3769,3783,-14,14,122600,122500,36743,-562043,-563443,OK
454.015,TraderOne,Tick,3769,3793,-24,24,122900,122900,36620,-563920,-563920,OK
454.219,TraderOne,Tick,3769,3793,-24,24,122900,122900,36620,-563920,-563920,OK
454.469,TraderOne,Tick,3779,3793,-14,14,123200,123200,36866,-567166,-567166,OK
454.75,TraderOne,Tick,3789,3793,-4,4,123300,123100,37112,-566412,-567212,OK
455.0,TraderOne,Tick,3789,3793,-4,4,123300,123100,37112,-566412,-567212,OK
455.203,TraderOne,Tick,3799,3793,6,-6,123200,123100,36989,-568289,-567689,OK
455.469,TraderOne,Tick,3799,3795,4,-4,123200,123100,36964,-568464,-568064,OK
455.75,TraderOne,Tick,3799,3797,2,-2,123200,123100,36939,-568439,-568239,OK
456.0,TraderOne,Tick,3799,3803,-4,4,122900,123100,36865,-568965,-568165,OK
456.297,TraderOne,Tick,3799,3803,-4,4,122900,123200,36865,-568965,-568165,OK
456.531,TraderOne,Tick,3799,3803,-4,4,122900,123200,36865,-568965,-568165,OK
456.797,TraderOne,Tick,3799,3803,-4,4,122900,123200,36865,-568965,-568165,OK
457.015,TraderOne,Tick,3799,3803,-4,4,122900,123200,36865,-568965,-568165,OK
457.25,TraderOne,Tick,3799,3813,-14,14,122900,123200,37111,-568211,-565411,OK
457.469,TraderOne,Tick,3799,3813,-14,14,122900,123200,37111,-568211,-565411,OK
457.765,TraderOne,Tick,3799,3813,-14,14,122900,123200,37111,-568211,-565411,OK
458.047,TraderOne,Tick,3799,3813,-14,14,122900,122500,37111,-568211,-571011,OK
458.234,TraderOne,Tick,3799,3813,-14,14,122900,122500,37111,-568211,-571011,OK
458.453,TraderOne,Tick,3799,3813,-14,14,122900,122500,37111,-568211,-571011,OK
458.703,TraderOne,Tick,3799,3813,-14,14,122900,122500,37111,-568211,-571011,OK
458.984,TraderOne,Tick,3799,3813,-14,14,122900,122500,37111,-568211,-571011,OK
459.25,TraderOne,Tick,3802,3813,-11,11,122600,122700,37074,-568474,-567374,OK
459.484,TraderOne,Tick,3812,3813,-1,1,122600,122700,36951,-571351,-571251,OK
459.797,TraderOne,Tick,3812,3815,-3,3,122700,122700,36926,-571526,-571526,OK
460.047,TraderOne,Tick,3812,3818,-6,6,122900,122800,36889,-571489,-572089,OK
460.219,TraderOne,Tick,3822,3818,4,-4,122700,122800,36766,-572366,-572766,OK
460.547,TraderOne,Tick,3822,3820,2,-2,122800,122800,36741,-572341,-572341,OK
460.765,TraderOne,Tick,3822,3824,-2,-2,122800,122600,36692,-81092,-571892,OK
461.015,TraderOne,Tick,3822,3830,-8,8,122900,122700,36618,-572418,-574018,OK
461.281,TraderOne,Tick,3822,3838,-16,16,123000,122700,36520,-571520,-574720,OK
461.547,TraderOne,Tick,3822,3838,-16,16,123000,122700,36520,-571520,-574720,OK
461.719,TraderOne,Tick,3822,3838,-16,16,123000,122700,36520,-571520,-574720,OK
461.953,TraderOne,Tick,3822,3848,-26,26,123500,122700,36397,-569397,-574597,OK
462.203,TraderOne,Tick,3822,3848,-26,26,123500,123100,36397,-569397,-574597,OK
462.469,TraderOne,Tick,3822,3848,-26,26,123500,123300,36397,-569397,-574597,OK
462.734,TraderOne,Tick,3822,3848,-26,26,123500,123300,36397,-569397,-574597,OK
463.031,TraderOne,Tick,3822,3848,-26,26,123500,123100,36397,-569397,-574597,OK
463.234,TraderOne,Tick,3824,3848,-24,24,123300,123100,36372,-569972,-574772,OK
463.547,TraderOne,Tick,3828,3848,-20,22,123300,123000,36322,-817322,-575322,OK
463.75,TraderOne,Tick,3828,3848,-20,20,123300,123000,36322,-571322,-575322,OK
464.015,TraderOne,Tick,3828,3848,-20,20,123300,123000,36322,-571322,-575322,OK
464.25,TraderOne,Tick,3838,3848,-10,10,123500,123600,36569,-573569,-572569,OK
464.531,TraderOne,Tick,3838,3848,-10,10,123500,123800,36569,-573569,-571569,OK
464.703,TraderOne,Tick,3838,3858,-20,20,123900,123700,36445,-574445,-578445,OK
465.015,TraderOne,Tick,3848,3858,-10,10,123800,123700,36321,-575321,-576321,OK
465.297,TraderOne,Tick,3858,3868,-10,10,124100,124000,36445,-578445,-579445,OK
465.469,TraderOne,Tick,3858,3868,-10,10,124100,124000,36445,-578445,-579445,OK
465.75,TraderOne,Tick,3868,3868,0,0,124000,123800,36693,-579693,-579693,OK
465.969,TraderOne,Tick,3868,3868,0,0,123900,123900,36693,-579693,-579693,OK
466.234,TraderOne,Tick,3878,3868,10,-10,124200,124000,36941,-578941,-576941,OK
466.5,TraderOne,Tick,3878,3868,10,-10,124100,124100,36941,-578941,-578941,OK
466.719,TraderOne,Tick,3888,3878,10,-10,123900,124000,37065,-580065,-581065,OK
467.047,TraderOne,Tick,3888,3882,6,-6,124000,124000,37015,-580615,-580615,OK
